"text","href"
"Bernie Sanders Has Always Sacrificed Pragmatism For Idealism, But Now It’s Hurting Democrats","https://rantt.com/bernie-sanders-has-always-sacrificed-pragmatism-for-idealism-but-now-its-hurting-democrats-da6a21bca163?source=topic---8------2-----------"
"","https://medium.com/@bcunningham428"
"Bob Cunningham","https://rantt.com/@bcunningham428"
"Trump Unveils His Tax Reform Plan","https://psmag.com/trump-unveils-his-tax-reform-plan-147f3674641e?source=topic---8------3-----------"
"","https://medium.com/@DwyerGunn"
"Dwyer Gunn","https://psmag.com/@DwyerGunn"
"Why the wall on the Mexican border won’t happen","https://medium.com/@Brookings/why-the-wall-on-the-mexican-border-wont-happen-410983b07865?source=topic---8------1-----------"
"","https://medium.com/@Brookings"
"Disproving the Myth of the Purity Test","https://medium.com/theyoungturks/disproving-the-myth-of-the-purity-test-91f0d65f197f?source=topic---8------4-----------"
"","https://medium.com/@cenkuygur"
"We’re Living in a Surveillance Society, So Why Do We Need Bail?","https://medium.com/aclu/were-living-in-a-surveillance-society-so-why-do-we-need-bail-40d631266223?source=topic---8------0-----------"
"Climate change is causing a major redistribution of life on Earth","https://medium.com/@neelsunderjalan/climate-change-is-causing-a-major-redistribution-of-life-on-earth-620f78544bb3?source=topic---8------1-----------"
"","https://medium.com/@neelsunderjalan"
"Syrian Refugees Are Stuck at the Intersection of the Algeria-Morocco Rivalry","https://psmag.com/syrian-refugees-are-stuck-at-the-intersection-of-the-algeria-morocco-rivalry-515e0abf70b2?source=topic---8------2-----------"
"","https://medium.com/@mhayoun"
"Massoud Hayoun","https://psmag.com/@mhayoun"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2Ftopic%2Fculture"
"Photography","https://medium.com/topic/photography"
"Kendrick Lamar Is Hip-Hop’s King—But for How Long?","https://medium.com/@PaulCantor/kendrick-lamar-is-hip-hops-king-but-for-how-long-5a3ae25d4e3d?source=topic---8------0-----------"
"Lunch with the FT: Ta-Nehisi Coates","https://medium.ft.com/lunch-with-the-ft-ta-nehisi-coates-f15d54eea335?source=topic---8------2-----------"
"","https://medium.com/@Financial_Times"
"The Financial Times","https://medium.ft.com/@Financial_Times"
"Opinion: Can you separate the artist from their art? Should you?","https://medium.com/@ebonstorm/opinion-can-you-separate-the-artist-from-their-art-should-you-5a51ad54530a?source=topic---8------3-----------"
"Margaret Atwood Is Still Seeing the Future","https://theringer.com/handmaids-tale-margaret-atwood-novel-hulu-adaptation-22a8a87629aa?source=topic---8------1-----------"
"","https://medium.com/@alison.herman"
"Everything Goes Dumb, Part 1: A Retrospective On Streetlight Manifesto’s 2003 Debut Album","https://medium.com/@rudehunch/everything-goes-dumb-part-1-a-retrospective-on-streetlight-manifestos-2003-debut-album-87b7f9028630?source=topic---8------4-----------"
"From Snowflake to Trumpkin: How political slang is killing the discourse","https://extranewsfeed.com/from-snowflake-to-trumpkin-how-political-slang-is-killing-the-discourse-f8af76a663f5?source=topic---8------0-----------"
"","https://medium.com/@Goodsvejk"
"The Greatest Improv Advice I Can Give.","https://medium.com/@TimELyons/the-greatest-improv-advice-i-can-give-674c09f07376?source=topic---8------2-----------"
"","https://medium.com/@TimELyons"
"17 Millennial Pinks (and 1 Blue) I Wish Would Go Away","https://thehairpin.com/17-millennial-pinks-and-1-blue-i-wish-would-go-away-b7e5d7432d5d?source=topic---8------3-----------"
"","https://medium.com/@madhester"
"Madeline Hester","https://thehairpin.com/@madhester"
"The Hypocrisy of $425 Mud Jeans Extends Far Beyond the Fake Dirt","https://melmagazine.com/the-hypocrisy-of-425-mud-jeans-extends-far-beyond-the-fake-dirt-854e19a490a3?source=topic---8------1-----------"
"","https://medium.com/@tracylmoore"
"Tracy Moore","https://melmagazine.com/@tracylmoore"
"The Queer Erotics of Handholding in Literature","https://electricliterature.com/the-queer-erotics-of-handholding-in-literature-74732878f033?source=topic---8------4-----------"
"","https://medium.com/@Kristen_Arnett"
"Kristen Arnett","https://electricliterature.com/@Kristen_Arnett"
"The Transcendent Filthiness of Rob Delaney","https://theringer.com/rob-delaney-sharon-horgan-season-3-catastrophe-amazon-ce1ea3c0cd0?source=topic---8------0-----------"
"","https://medium.com/@rob.harvilla"
"Rob Harvilla","https://theringer.com/@rob.harvilla"
"Why ‘Girls’ Was Actually Just a Show About Molting Crustaceans","https://thehairpin.com/why-girls-was-actually-just-a-show-about-molting-crustaceans-2eb54a3639d9?source=topic---8------1-----------"
"","https://medium.com/@huttopian"
"Sarah Hutto","https://thehairpin.com/@huttopian"
"Hip-Hop, as Disruption","https://artplusmarketing.com/hip-hop-as-disruption-8cda1b05a49f?source=topic---8------2-----------"
"","https://medium.com/@JoelakaMaG"
"Joel Leon.","https://artplusmarketing.com/@JoelakaMaG"
"The Most Disappointing Year in Movies","https://filmschoolrejects.com/the-most-disappointing-year-in-movies-64d277869753?source=topic---8------0-----------"
"","https://medium.com/@thefilmcynic"
"Christopher Campbell","https://filmschoolrejects.com/@thefilmcynic"
